./../Matrices/small/494_bus.mtx,9
./../Matrices/small/adjnoun.mtx,49
./../Matrices/small/arc130.mtx,246
./../Matrices/small/ash292.mtx,13
./../Matrices/small/bcspwr03.mtx,9
./../Matrices/small/bcspwr04.mtx,15
./../Matrices/small/bcspwr05.mtx,9
./../Matrices/small/bcsstk03.mtx,5
./../Matrices/small/bcsstk04.mtx,45
./../Matrices/small/bcsstk05.mtx,23
./../Matrices/small/bcsstk06.mtx,27
./../Matrices/small/bcsstk20.mtx,10
./../Matrices/small/bcsstk22.mtx,7
./../Matrices/small/bcsstm07.mtx,25
./../Matrices/small/bfwa398.mtx,38
./../Matrices/small/bfwb398.mtx,12
./../Matrices/small/bwm200.mtx,6
./../Matrices/small/cage7.mtx,30
./../Matrices/small/cage_G_01.mtx,3
./../Matrices/small/cage_G_02.mtx,3
./../Matrices/small/cage_G_03.mtx,3
./../Matrices/small/cage_G_04.mtx,3
./../Matrices/small/cage_G_05.mtx,3
./../Matrices/small/cage_G_06.mtx,3
./../Matrices/small/cage_G_07.mtx,3
./../Matrices/small/cage_G_08.mtx,3
./../Matrices/small/cage_G_09.mtx,3
./../Matrices/small/cage_G_10.mtx,3
./../Matrices/small/cage_G_11.mtx,3
./../Matrices/small/cage_G_12.mtx,3
./../Matrices/small/cage_G_13.mtx,3
./../Matrices/small/cage_G_14.mtx,3
./../Matrices/small/cage_G_15.mtx,3
./../Matrices/small/cage_G_16.mtx,3
./../Matrices/small/cage_G_17.mtx,3
./../Matrices/small/cage_G_18.mtx,3
./../Matrices/small/cage_G_19.mtx,3
./../Matrices/small/cage_G_20.mtx,3
./../Matrices/small/cage_G_21.mtx,3
./../Matrices/small/cage_G_22.mtx,3
./../Matrices/small/cage_G_23.mtx,3
./../Matrices/small/cage_G_24.mtx,3
./../Matrices/small/cage_G_25.mtx,3
./../Matrices/small/cage_G_27.mtx,3
./../Matrices/small/cage_G_28.mtx,3
./../Matrices/small/cage_G_29.mtx,3
./../Matrices/small/cage_G_30.mtx,3
./../Matrices/small/cage_G_31.mtx,4
./../Matrices/small/cage_G_32.mtx,4
./../Matrices/small/cage_G_33.mtx,4
./../Matrices/small/cage_G_34.mtx,4
./../Matrices/small/cage_G_35.mtx,5
./../Matrices/small/cage_G_36.mtx,5
./../Matrices/small/cage_G_37.mtx,6
./../Matrices/small/cage_G_38.mtx,7
./../Matrices/small/cage_G_39.mtx,8
./../Matrices/small/cage_G_40.mtx,8
./../Matrices/small/cage_G_42.mtx,9
./../Matrices/small/cage_G_43.mtx,10
./../Matrices/small/cage_G_44.mtx,12
./../Matrices/small/cage_G_45.mtx,14
./../Matrices/small/can_144.mtx,14
./../Matrices/small/can_161.mtx,16
./../Matrices/small/can_187.mtx,9
./../Matrices/small/can_229.mtx,12
./../Matrices/small/can_256.mtx,82
./../Matrices/small/can_292.mtx,34
./../Matrices/small/can_445.mtx,12
./../Matrices/small/cavity02.mtx,122
./../Matrices/small/cavity03.mtx,122
./../Matrices/small/celegansneural.mtx,134
./../Matrices/small/celegans_metabolic.mtx,237
./../Matrices/small/Chebyshev1.mtx,264
./../Matrices/small/ck104.mtx,18
./../Matrices/small/ck400.mtx,18
./../Matrices/small/cz148.mtx,34
./../Matrices/small/cz308.mtx,31
./../Matrices/small/dwt_162.mtx,8
./../Matrices/small/dwt_193.mtx,29
./../Matrices/small/dwt_198.mtx,11
./../Matrices/small/dwt_209.mtx,16
./../Matrices/small/dwt_221.mtx,11
./../Matrices/small/dwt_234.mtx,9
./../Matrices/small/dwt_245.mtx,12
./../Matrices/small/dwt_307.mtx,8
./../Matrices/small/dwt_310.mtx,10
./../Matrices/small/dwt_346.mtx,18
./../Matrices/small/dwt_361.mtx,8
./../Matrices/small/dwt_419.mtx,12
./../Matrices/small/dwt_492.mtx,10
./../Matrices/small/Erdos971.mtx,41
./../Matrices/small/Erdos981.mtx,42
./../Matrices/small/Erdos991.mtx,42
./../Matrices/small/ex1.mtx,96
./../Matrices/small/ex2.mtx,124
./../Matrices/small/football.mtx,12
./../Matrices/small/fs_183_6.mtx,160
./../Matrices/small/GD00_a.mtx,43
./../Matrices/small/GD01_a.mtx,21
./../Matrices/small/GD06_theory.mtx,19
./../Matrices/small/GD96_d.mtx,28
./../Matrices/small/GD97_c.mtx,75
./../Matrices/small/GD98_c.mtx,3
./../Matrices/small/GD99_c.mtx,8
./../Matrices/small/gent113.mtx,26
./../Matrices/small/gre_115.mtx,12
./../Matrices/small/gre_185.mtx,12
./../Matrices/small/gre_216b.mtx,8
./../Matrices/small/gre_343.mtx,8
./../Matrices/small/grid1.mtx,4
./../Matrices/small/grid1_dual.mtx,4
./../Matrices/small/hangGlider_1.mtx,318
./../Matrices/small/Harvard500.mtx,221
./../Matrices/small/hor_131.mtx,80
./../Matrices/small/impcol_a.mtx,12
./../Matrices/small/impcol_c.mtx,14
./../Matrices/small/impcol_d.mtx,16
./../Matrices/small/impcol_e.mtx,35
./../Matrices/small/jazz.mtx,100
./../Matrices/small/lnsp_131.mtx,20
./../Matrices/small/lns_131.mtx,20
./../Matrices/small/lop163.mtx,11
./../Matrices/small/lshp_265.mtx,6
./../Matrices/small/lshp_406.mtx,6
./../Matrices/small/lund_a.mtx,20
./../Matrices/small/mcca.mtx,94
./../Matrices/small/mesh2em5.mtx,9
./../Matrices/small/mesh3em5.mtx,8
./../Matrices/small/mhda416.mtx,59
./../Matrices/small/mhdb416.mtx,9
./../Matrices/small/n3c6-b1.mtx,16
./../Matrices/small/nnc261.mtx,32
./../Matrices/small/nos1.mtx,4
./../Matrices/small/nos4.mtx,6
./../Matrices/small/nos5.mtx,22
./../Matrices/small/odepa400.mtx,5
./../Matrices/small/olm100.mtx,8
./../Matrices/small/olm500.mtx,8
./../Matrices/small/orbitRaising_1.mtx,13
./../Matrices/small/oscil_dcop_19.mtx,24
./../Matrices/small/oscil_trans_01.mtx,24
./../Matrices/small/pde225.mtx,8
./../Matrices/small/pivtol.mtx,5
./../Matrices/small/plat362.mtx,18
./../Matrices/small/plskz362.mtx,6
./../Matrices/small/poisson2D.mtx,16
./../Matrices/small/polbooks.mtx,25
./../Matrices/small/problem1.mtx,16
./../Matrices/small/qc324.mtx,82
./../Matrices/small/rajat05.mtx,50
./../Matrices/small/rajat11.mtx,72
./../Matrices/small/rajat14.mtx,324
./../Matrices/small/rdb200.mtx,10
./../Matrices/small/rdb450.mtx,10
./../Matrices/small/robot.mtx,26
./../Matrices/small/rotor1.mtx,76
./../Matrices/small/rw136.mtx,8
./../Matrices/small/rw496.mtx,8
./../Matrices/small/saylr1.mtx,8
./../Matrices/small/SmallW.mtx,147
./../Matrices/small/spaceStation_2.mtx,43
./../Matrices/small/spaceStation_3.mtx,61
./../Matrices/small/sphere3.mtx,6
./../Matrices/small/steam1.mtx,40
./../Matrices/small/str_0.mtx,41
./../Matrices/small/str_200.mtx,50
./../Matrices/small/str_400.mtx,55
./../Matrices/small/str_600.mtx,54
./../Matrices/small/tols340.mtx,110
./../Matrices/small/Trefethen_150.mtx,14
./../Matrices/small/Trefethen_200.mtx,15
./../Matrices/small/Trefethen_200b.mtx,15
./../Matrices/small/Trefethen_300.mtx,16
./../Matrices/small/Trefethen_500.mtx,17
./../Matrices/small/tub100.mtx,6
./../Matrices/small/tumorAntiAngiogenesis_1.mtx,200
./../Matrices/small/tumorAntiAngiogenesis_2.mtx,300
./../Matrices/small/tumorAntiAngiogenesis_3.mtx,405
./../Matrices/small/tumorAntiAngiogenesis_4.mtx,450
./../Matrices/small/tumorAntiAngiogenesis_5.mtx,455
./../Matrices/small/tumorAntiAngiogenesis_6.mtx,460
./../Matrices/small/tumorAntiAngiogenesis_7.mtx,470
./../Matrices/small/tumorAntiAngiogenesis_8.mtx,485
./../Matrices/small/USAir97.mtx,139
./../Matrices/small/utm300.mtx,40
./../Matrices/small/west0132.mtx,22
./../Matrices/small/west0156.mtx,10
./../Matrices/small/west0167.mtx,20
./../Matrices/small/west0381.mtx,56
./../Matrices/small/west0479.mtx,38
./../Matrices/small/west0497.mtx,57
./../Matrices/small/will199.mtx,13
