./../Matrices/large/144.mtx,26
./../Matrices/large/2cubes_sphere.mtx,30
./../Matrices/large/3Dspectralwave.mtx,116
./../Matrices/large/3Dspectralwave2.mtx,116
./../Matrices/large/598a.mtx,26
./../Matrices/large/af_3_k101.mtx,34
./../Matrices/large/af_shell6.mtx,39
./../Matrices/large/al2010.mtx,76
./../Matrices/large/analytics.mtx,25665
./../Matrices/large/apache2.mtx,7
./../Matrices/large/ar2010.mtx,54
./../Matrices/large/ASIC_320k.mtx,407598
./../Matrices/large/audikw_1.mtx,344
./../Matrices/large/auto.mtx,37
./../Matrices/large/az2010.mtx,137
./../Matrices/large/barrier2-12.mtx,16872
./../Matrices/large/barrier2-3.mtx,14060
./../Matrices/large/Baumann.mtx,12
./../Matrices/large/BenElechi1.mtx,53
./../Matrices/large/bmw3_2.mtx,335
./../Matrices/large/bmw7st_1.mtx,434
./../Matrices/large/bmwcra_1.mtx,350
./../Matrices/large/boyd2.mtx,93261
./../Matrices/large/bundle_adj.mtx,12587
./../Matrices/large/c-73b.mtx,39936
./../Matrices/large/c-big.mtx,19577
./../Matrices/large/ca2010.mtx,141
./../Matrices/large/cage12.mtx,64
./../Matrices/large/cage13.mtx,76
./../Matrices/large/caidaRouterLevel.mtx,1071
./../Matrices/large/cfd2.mtx,29
./../Matrices/large/ch7-8-b5.mtx,12
./../Matrices/large/citationCiteseer.mtx,1318
./../Matrices/large/CO.mtx,312
./../Matrices/large/co2010.mtx,120
./../Matrices/large/coAuthorsCiteseer.mtx,1372
./../Matrices/large/coAuthorsDBLP.mtx,336
./../Matrices/large/com-Amazon.mtx,549
./../Matrices/large/com-DBLP.mtx,343
./../Matrices/large/cont-300.mtx,5
./../Matrices/large/cop20k_A.mtx,80
./../Matrices/large/coPapersCiteseer.mtx,1188
./../Matrices/large/coPapersDBLP.mtx,3299
./../Matrices/large/CoupCons3D.mtx,150
./../Matrices/large/CurlCurl_1.mtx,12
./../Matrices/large/CurlCurl_2.mtx,12
./../Matrices/large/dblp-2010.mtx,238
./../Matrices/large/delaunay_n17.mtx,17
./../Matrices/large/delaunay_n18.mtx,21
./../Matrices/large/delaunay_n19.mtx,21
./../Matrices/large/dielFilterV2clx.mtx,157
./../Matrices/large/dielFilterV3clx.mtx,302
./../Matrices/large/Dubcova3.mtx,48
./../Matrices/large/d_pretok.mtx,10
./../Matrices/large/ecology1.mtx,4
./../Matrices/large/ecology2.mtx,4
./../Matrices/large/Emilia_923.mtx,56
./../Matrices/large/engine.mtx,158
./../Matrices/large/F1.mtx,434
./../Matrices/large/Fault_639.mtx,317
./../Matrices/large/fcondp2.mtx,95
./../Matrices/large/FEM_3D_thermal2.mtx,52
./../Matrices/large/fem_hifreq_circuit.mtx,218
./../Matrices/large/fe_ocean.mtx,6
./../Matrices/large/filter3D.mtx,111
./../Matrices/large/fl2010.mtx,177
./../Matrices/large/ford2.mtx,29
./../Matrices/large/fullb.mtx,143
./../Matrices/large/G2_circuit.mtx,5
./../Matrices/large/Ga10As10H30.mtx,697
./../Matrices/large/Ga19As19H42.mtx,696
./../Matrices/large/ga2010.mtx,85
./../Matrices/large/Ga41As41H72.mtx,701
./../Matrices/large/Ge87H76.mtx,468
./../Matrices/large/Ge99H100.mtx,468
./../Matrices/large/gearbox.mtx,98
./../Matrices/large/gsm_106857.mtx,105
./../Matrices/large/G_n_pin_pout.mtx,25
./../Matrices/large/halfb.mtx,119
./../Matrices/large/Hardesty1.mtx,13
./../Matrices/large/hcircuit.mtx,2796
./../Matrices/large/helm2d03.mtx,8
./../Matrices/large/hood.mtx,76
./../Matrices/large/HTC_336_4438.mtx,7393
./../Matrices/large/HTC_336_9129.mtx,7393
./../Matrices/large/hvdc2.mtx,118
./../Matrices/large/ia2010.mtx,49
./../Matrices/large/id2010.mtx,150
./../Matrices/large/il2010.mtx,90
./../Matrices/large/imagesensor.mtx,50
./../Matrices/large/in2010.mtx,53
./../Matrices/large/inline_1.mtx,842
./../Matrices/large/ins2.mtx,309411
./../Matrices/large/kron_g500-logn17.mtx,29935
./../Matrices/large/kron_g500-logn18.mtx,49162
./../Matrices/large/kron_g500-logn19.mtx,80674
./../Matrices/large/ks2010.mtx,54
./../Matrices/large/ky2010.mtx,81
./../Matrices/large/la2010.mtx,581
./../Matrices/large/largebasis.mtx,26
./../Matrices/large/Lin.mtx,6
./../Matrices/large/loc-Gowalla.mtx,14730
./../Matrices/large/lp1.mtx,249642
./../Matrices/large/lung2.mtx,10
./../Matrices/large/luxembourg_osm.mtx,6
./../Matrices/large/m14b.mtx,40
./../Matrices/large/ma2010.mtx,67
./../Matrices/large/mario002.mtx,6
./../Matrices/large/md2010.mtx,68
./../Matrices/large/mi2010.mtx,58
./../Matrices/large/ML_Laplace.mtx,146
./../Matrices/large/mn2010.mtx,311
./../Matrices/large/mo2010.mtx,84
./../Matrices/large/mono_500Hz.mtx,1436
./../Matrices/large/ms2010.mtx,62
./../Matrices/large/msdoor.mtx,76
./../Matrices/large/mt2010.mtx,139
./../Matrices/large/nc2010.mtx,83
./../Matrices/large/nd2010.mtx,48
./../Matrices/large/ne2010.mtx,64
./../Matrices/large/nj2010.mtx,60
./../Matrices/large/nm2010.mtx,206
./../Matrices/large/nxp1.mtx,107396
./../Matrices/large/ny2010.mtx,61
./../Matrices/large/offshore.mtx,30
./../Matrices/large/oh2010.mtx,62
./../Matrices/large/ohne2.mtx,6880
./../Matrices/large/ok2010.mtx,65
./../Matrices/large/or2010.mtx,120
./../Matrices/large/pa2010.mtx,64
./../Matrices/large/para-4.mtx,11550
./../Matrices/large/para-6.mtx,13860
./../Matrices/large/parabolic_fem.mtx,6
./../Matrices/large/PFlow_742.mtx,136
./../Matrices/large/pkustk14.mtx,332
./../Matrices/large/power197k.mtx,5480
./../Matrices/large/power9.mtx,7486
./../Matrices/large/preferentialAttachment.mtx,983
./../Matrices/large/pwtk.mtx,179
./../Matrices/large/radiation.mtx,6994
./../Matrices/large/rgg_n_2_17_s0.mtx,28
./../Matrices/large/rgg_n_2_18_s0.mtx,31
./../Matrices/large/rgg_n_2_19_s0.mtx,30
./../Matrices/large/sc2010.mtx,69
./../Matrices/large/scircuit.mtx,704
./../Matrices/large/shipsec1.mtx,101
./../Matrices/large/shipsec5.mtx,125
./../Matrices/large/shipsec8.mtx,131
./../Matrices/large/ship_003.mtx,143
./../Matrices/large/Si41Ge41H72.mtx,661
./../Matrices/large/Si87H76.mtx,360
./../Matrices/large/SiO2.mtx,2748
./../Matrices/large/smallworld.mtx,17
./../Matrices/large/TEM152078.mtx,109
./../Matrices/large/TEM181302.mtx,109
./../Matrices/large/test1.mtx,184
./../Matrices/large/thermomech_dM.mtx,9
./../Matrices/large/thermomech_TC.mtx,9
./../Matrices/large/tmt_sym.mtx,8
./../Matrices/large/tmt_unsym.mtx,8
./../Matrices/large/tn2010.mtx,89
./../Matrices/large/transient.mtx,120844
./../Matrices/large/troll.mtx,386
./../Matrices/large/TSOPF_FS_b39_c30.mtx,60023
./../Matrices/large/turon_m.mtx,10
./../Matrices/large/tx2010.mtx,121
./../Matrices/large/usroads-48.mtx,7
./../Matrices/large/usroads.mtx,7
./../Matrices/large/ut2010.mtx,196
./../Matrices/large/va2010.mtx,102
